station_id,timestamp,row_count,n_unique_flow,min_flow,max_flow,flow_values,n_unique_incident_id,incident_ids
50240,2025-01-14 04:00:00,4,1,1224.0,1224.0,[1224.0],1,['220489-webtirf']
50240,2025-03-04 22:00:00,3,1,2126.0,2126.0,[2126.0],1,['225693-webtirf']
50240,2025-03-06 10:00:00,2,1,2204.0,2204.0,[2204.0],1,['226011-webtirf']
50240,2025-03-10 02:00:00,3,1,359.0,359.0,[359.0],1,['226884-webtirf']
50240,2025-03-10 23:00:00,2,1,400.0,400.0,[400.0],1,['227008-webtirf']
50240,2025-03-11 20:00:00,2,1,3031.0,3031.0,[3031.0],1,['227126-webtirf']
50240,2025-03-15 01:00:00,3,1,579.0,579.0,[579.0],1,['227547-webtirf']
50240,2025-03-16 00:00:00,4,1,1705.0,1705.0,[1705.0],1,['227606-webtirf']
50240,2025-03-24 19:00:00,2,1,3655.0,3655.0,[3655.0],1,['228549-webtirf']
50240,2025-03-25 10:00:00,6,1,2198.0,2198.0,[2198.0],1,['228632-webtirf']
50240,2025-03-25 11:00:00,4,1,2277.0,2277.0,[2277.0],1,['228632-webtirf']
50240,2025-03-25 12:00:00,4,1,2405.0,2405.0,[2405.0],1,['228632-webtirf']
50240,2025-03-25 13:00:00,2,1,2633.0,2633.0,[2633.0],1,['228632-webtirf']
50240,2025-04-01 06:00:00,4,1,5593.0,5593.0,[5593.0],1,['229859-webtirf']
50240,2025-04-04 03:00:00,5,1,616.0,616.0,[616.0],1,['230346-webtirf']
50240,2025-04-04 04:00:00,2,1,1279.0,1279.0,[1279.0],1,['230346-webtirf']
50240,2025-04-09 16:00:00,2,1,5207.0,5207.0,[5207.0],1,['230884-webtirf']
50240,2025-04-14 09:00:00,2,1,4987.0,4987.0,[4987.0],1,['231407-webtirf']
50240,2025-04-17 07:00:00,2,1,5183.0,5183.0,[5183.0],1,['231808-webtirf']
50240,2025-04-29 03:00:00,2,1,526.0,526.0,[526.0],1,['232913-webtirf']
50240,2025-05-01 00:00:00,3,1,713.0,713.0,[713.0],1,['233165-webtirf']
50240,2025-05-03 01:00:00,3,1,743.0,743.0,[743.0],1,['233406-webtirf']
50240,2025-05-10 12:00:00,2,1,5387.0,5387.0,[5387.0],1,['234192-webtirf']
50240,2025-05-16 06:00:00,2,1,5341.0,5341.0,[5341.0],1,['234833-webtirf']
50240,2025-06-14 14:00:00,3,1,5556.0,5556.0,[5556.0],1,['239042-webtirf']
50240,2025-06-19 10:00:00,3,1,4448.0,4448.0,[4448.0],1,['239574-webtirf']
50240,2025-06-26 19:00:00,3,1,4279.0,4279.0,[4279.0],1,['240322-webtirf']
50240,2025-06-30 20:00:00,3,1,2802.0,2802.0,[2802.0],1,['240656-webtirf']
50240,2025-07-02 14:00:00,3,1,1985.0,1985.0,[1985.0],1,['241117-webtirf']
50240,2025-07-10 05:00:00,5,1,3635.0,3635.0,[3635.0],1,['241835-webtirf']
50240,2025-07-10 20:00:00,3,1,3175.0,3175.0,[3175.0],1,['241879-webtirf']
50240,2025-07-14 19:00:00,3,1,3481.0,3481.0,[3481.0],1,['242161-webtirf']
50240,2025-07-28 23:00:00,3,1,1059.0,1059.0,[1059.0],1,['243623-webtirf']
50240,2025-08-13 07:00:00,2,1,5493.0,5493.0,[5493.0],1,['245595-webtirf']
50240,2025-08-28 04:00:00,4,1,1303.0,1303.0,[1303.0],1,['247511-webtirf']
50240,2025-09-02 03:00:00,5,1,526.0,526.0,[526.0],2,"['247978-webtirf', '247979-webtirf']"
50240,2025-09-02 04:00:00,3,1,1305.0,1305.0,[1305.0],2,"['247978-webtirf', '247979-webtirf']"
50240,2025-09-05 05:00:00,4,1,2254.0,2254.0,[2254.0],1,['248308-webtirf']
50240,2025-09-28 07:00:00,5,1,1215.0,1215.0,[1215.0],1,['250927-webtirf']
50240,2025-09-28 19:00:00,3,1,1609.0,1609.0,[1609.0],1,['250941-webtirf']
50240,2025-10-04 04:00:00,2,1,445.0,445.0,[445.0],1,['251582-webtirf']
50240,2025-10-16 04:00:00,4,1,888.0,888.0,[888.0],2,"['252780-webtirf', '252780.0-webtirf']"
50240,2025-10-17 09:00:00,2,1,2604.0,2604.0,[2604.0],1,['252963-webtirf']
50240,2025-10-20 03:00:00,5,1,307.0,307.0,[307.0],1,['253176-webtirf']
50240,2025-10-26 07:00:00,2,1,1270.0,1270.0,[1270.0],1,['253799-webtirf']
50240,2025-10-30 03:00:00,22,1,321.0,321.0,[321.0],1,['254219-webtirf']
50240,2025-10-30 04:00:00,10,1,831.0,831.0,[831.0],1,['254219-webtirf']
50240,2025-10-30 05:00:00,8,1,2373.0,2373.0,[2373.0],1,['254219-webtirf']
50240,2025-10-30 06:00:00,6,1,3244.0,3244.0,[3244.0],1,['254219-webtirf']
50240,2025-10-30 07:00:00,5,1,2910.0,2910.0,[2910.0],1,['254219-webtirf']
50240,2025-10-30 09:00:00,23,1,2728.0,2728.0,[2728.0],1,['254263-webtirf']
50240,2025-10-30 10:00:00,20,1,2297.0,2297.0,[2297.0],1,['254263-webtirf']
50240,2025-10-30 11:00:00,18,1,2173.0,2173.0,[2173.0],1,['254263-webtirf']
50240,2025-10-30 12:00:00,16,1,2190.0,2190.0,[2190.0],1,['254263-webtirf']
50240,2025-10-30 13:00:00,15,1,2262.0,2262.0,[2262.0],1,['254263-webtirf']
50240,2025-10-30 14:00:00,14,1,1638.0,1638.0,[1638.0],1,['254263-webtirf']
50240,2025-10-30 15:00:00,13,1,1636.0,1636.0,[1636.0],1,['254263-webtirf']
50240,2025-10-30 16:00:00,11,1,1606.0,1606.0,[1606.0],1,['254263-webtirf']
50240,2025-10-30 17:00:00,8,1,1771.0,1771.0,[1771.0],1,['254263-webtirf']
50240,2025-10-30 18:00:00,8,1,1898.0,1898.0,[1898.0],1,['254263-webtirf']
50240,2025-10-30 19:00:00,8,1,1602.0,1602.0,[1602.0],1,['254263-webtirf']
50240,2025-10-30 20:00:00,8,1,1361.0,1361.0,[1361.0],1,['254263-webtirf']
50240,2025-10-30 21:00:00,8,1,1384.0,1384.0,[1384.0],1,['254263-webtirf']
50240,2025-10-30 22:00:00,8,1,1085.0,1085.0,[1085.0],1,['254263-webtirf']
50240,2025-10-30 23:00:00,8,1,0.0,0.0,[0.0],1,['254263-webtirf']
50240,2025-10-31 00:00:00,8,1,400.0,400.0,[400.0],1,['254263-webtirf']
50240,2025-10-31 01:00:00,8,1,247.0,247.0,[247.0],1,['254263-webtirf']
50240,2025-10-31 02:00:00,8,1,236.0,236.0,[236.0],1,['254263-webtirf']
50240,2025-10-31 03:00:00,8,1,380.0,380.0,[380.0],1,['254263-webtirf']
50240,2025-10-31 04:00:00,8,1,844.0,844.0,[844.0],1,['254263-webtirf']
50240,2025-10-31 05:00:00,8,1,2286.0,2286.0,[2286.0],1,['254263-webtirf']
50240,2025-10-31 06:00:00,8,1,3057.0,3057.0,[3057.0],1,['254263-webtirf']
50240,2025-10-31 07:00:00,8,1,2987.0,2987.0,[2987.0],1,['254263-webtirf']
50240,2025-10-31 08:00:00,8,1,2684.0,2684.0,[2684.0],1,['254263-webtirf']
50240,2025-10-31 09:00:00,8,1,2516.0,2516.0,[2516.0],1,['254263-webtirf']
50240,2025-10-31 10:00:00,8,1,2344.0,2344.0,[2344.0],1,['254263-webtirf']
50240,2025-10-31 11:00:00,6,1,2281.0,2281.0,[2281.0],1,['254263-webtirf']
50240,2025-10-31 12:00:00,4,1,2188.0,2188.0,[2188.0],1,['254263-webtirf']
50240,2025-10-31 13:00:00,3,1,0.0,0.0,[0.0],1,['254263-webtirf']
50240,2025-11-13 03:00:00,2,1,339.0,339.0,[339.0],2,"['255570-webtirf', '255570.0-webtirf']"
50240,2025-11-14 20:00:00,3,1,1593.0,1593.0,[1593.0],1,['255779-webtirf']
50240,2025-11-17 19:00:00,3,1,1186.0,1186.0,[1186.0],1,['256019-webtirf']
50240,2025-12-04 08:00:00,6,1,2804.0,2804.0,[2804.0],2,"['258140-webtirf', '258140.0-webtirf']"
50240,2025-12-04 09:00:00,2,1,2660.0,2660.0,[2660.0],2,"['258140-webtirf', '258140.0-webtirf']"
50240,2025-12-05 03:00:00,3,1,350.0,350.0,[350.0],1,['258248-webtirf']
50240,2025-12-08 05:00:00,2,1,2474.0,2474.0,[2474.0],1,['258513-webtirf']
50240,2025-12-17 06:00:00,5,1,3118.0,3118.0,[3118.0],2,"['259505-webtirf', '259509-webtirf']"
50240,2025-12-26 10:00:00,2,1,785.0,785.0,[785.0],1,['260332-webtirf']
50250,2025-01-15 00:00:00,5,1,3.0,3.0,[3.0],1,['220591-webtirf']
50250,2025-01-15 01:00:00,2,1,0.0,0.0,[0.0],1,['220591-webtirf']
50250,2025-01-15 02:00:00,2,1,4.0,4.0,[4.0],1,['220591-webtirf']
50250,2025-04-29 18:00:00,11,1,93.0,93.0,[93.0],1,['232994-webtirf']
50250,2025-04-29 19:00:00,9,1,43.0,43.0,[43.0],1,['232994-webtirf']
50250,2025-04-29 20:00:00,9,1,45.0,45.0,[45.0],1,['232994-webtirf']
50250,2025-04-29 21:00:00,9,1,19.0,19.0,[19.0],1,['232994-webtirf']
50250,2025-04-29 22:00:00,9,1,21.0,21.0,[21.0],1,['232994-webtirf']
50250,2025-04-29 23:00:00,9,1,8.0,8.0,[8.0],1,['232994-webtirf']
50250,2025-04-30 00:00:00,9,1,2.0,2.0,[2.0],1,['232994-webtirf']
50250,2025-04-30 01:00:00,9,1,3.0,3.0,[3.0],1,['232994-webtirf']
50250,2025-04-30 02:00:00,9,1,1.0,1.0,[1.0],1,['232994-webtirf']
50250,2025-04-30 03:00:00,9,1,2.0,2.0,[2.0],1,['232994-webtirf']
50250,2025-04-30 04:00:00,9,1,18.0,18.0,[18.0],1,['232994-webtirf']
50250,2025-04-30 05:00:00,9,1,84.0,84.0,[84.0],1,['232994-webtirf']
50250,2025-04-30 06:00:00,9,1,159.0,159.0,[159.0],1,['232994-webtirf']
50250,2025-04-30 07:00:00,9,1,145.0,145.0,[145.0],1,['232994-webtirf']
50250,2025-04-30 08:00:00,9,1,147.0,147.0,[147.0],1,['232994-webtirf']
50250,2025-04-30 09:00:00,9,1,104.0,104.0,[104.0],1,['232994-webtirf']
50250,2025-04-30 10:00:00,9,1,93.0,93.0,[93.0],1,['232994-webtirf']
50250,2025-04-30 11:00:00,9,1,74.0,74.0,[74.0],1,['232994-webtirf']
50250,2025-04-30 12:00:00,9,1,81.0,81.0,[81.0],1,['232994-webtirf']
50250,2025-04-30 13:00:00,9,1,94.0,94.0,[94.0],1,['232994-webtirf']
50250,2025-04-30 14:00:00,9,1,109.0,109.0,[109.0],1,['232994-webtirf']
50250,2025-04-30 15:00:00,9,1,105.0,105.0,[105.0],1,['232994-webtirf']
50250,2025-04-30 16:00:00,9,1,111.0,111.0,[111.0],1,['232994-webtirf']
50250,2025-04-30 17:00:00,9,1,148.0,148.0,[148.0],1,['232994-webtirf']
50250,2025-08-01 03:00:00,4,1,4.0,4.0,[4.0],1,['244026-webtirf']
50250,2025-09-08 03:00:00,2,1,29.0,29.0,[29.0],1,['248546-webtirf']
50250,2025-10-23 01:00:00,10,1,8.0,8.0,[8.0],2,"['253520-webtirf', '253520.0-webtirf']"
50260,2025-01-11 21:00:00,2,1,2009.0,2009.0,[2009.0],1,['220247-webtirf']
50260,2025-03-05 04:00:00,2,1,574.0,574.0,[574.0],1,['225760.0-webtirf']
50260,2025-04-14 06:00:00,3,1,4674.0,4674.0,[4674.0],1,['231394-webtirf']
50260,2025-06-10 20:00:00,2,1,1094.0,1094.0,[1094.0],1,['238601-webtirf']
50260,2025-06-21 01:00:00,5,1,377.0,377.0,[377.0],1,['239723-webtirf']
50260,2025-07-10 07:00:00,2,1,4689.0,4689.0,[4689.0],1,['241849-webtirf']
50260,2025-07-25 08:00:00,4,1,4781.0,4781.0,[4781.0],1,['243298-webtirf']
50260,2025-10-21 00:00:00,2,2,40.0,339.0,"[40.0, 339.0]",1,['NO_INCIDENT']
51235,2025-01-07 02:00:00,7,1,72.0,72.0,[72.0],1,['219796-webtirf']
51235,2025-01-07 03:00:00,3,1,121.0,121.0,[121.0],1,['219796-webtirf']
51235,2025-01-12 13:00:00,3,1,3294.0,3294.0,[3294.0],1,['220287-webtirf']
51235,2025-01-13 00:00:00,3,1,229.0,229.0,[229.0],1,['220326-webtirf']
51235,2025-01-17 02:00:00,2,1,64.0,64.0,[64.0],1,['220944-webtirf']
51235,2025-01-21 01:00:00,3,1,103.0,103.0,[103.0],1,['221452-webtirf']
51235,2025-01-23 15:00:00,6,1,1889.0,1889.0,[1889.0],1,['221723-webtirf']
51235,2025-01-23 16:00:00,4,1,2039.0,2039.0,[2039.0],1,['221723-webtirf']
51235,2025-01-23 17:00:00,2,1,2164.0,2164.0,[2164.0],1,['221723-webtirf']
51235,2025-01-30 19:00:00,7,1,1318.0,1318.0,[1318.0],1,['222366-webtirf']
51235,2025-01-30 20:00:00,2,1,1015.0,1015.0,[1015.0],1,['222366-webtirf']
51235,2025-03-05 06:00:00,2,1,2814.0,2814.0,[2814.0],1,['225780.0-webtirf']
51235,2025-03-13 00:00:00,2,1,181.0,181.0,[181.0],1,['227321-webtirf']
51235,2025-03-31 08:00:00,3,1,2356.0,2356.0,[2356.0],1,['229747-webtirf']
51235,2025-04-10 05:00:00,4,1,1303.0,1303.0,[1303.0],2,"['230965-webtirf', '230968-webtirf']"
51235,2025-04-17 01:00:00,3,1,115.0,115.0,[115.0],1,['231756-webtirf']
51235,2025-04-20 03:00:00,2,1,294.0,294.0,[294.0],1,['231973-webtirf']
51235,2025-04-23 15:00:00,2,1,3828.0,3828.0,[3828.0],1,['232302-webtirf']
51235,2025-05-05 04:00:00,3,1,571.0,571.0,[571.0],1,['233565-webtirf']
51235,2025-05-05 23:00:00,4,1,258.0,258.0,[258.0],2,"['233565-webtirf', '233651-webtirf']"
51235,2025-05-21 07:00:00,2,1,3887.0,3887.0,[3887.0],1,['235801-webtirf']
51235,2025-05-23 20:00:00,4,1,2354.0,2354.0,[2354.0],1,['236589-webtirf']
51235,2025-05-25 01:00:00,2,1,669.0,669.0,[669.0],1,['236690.0-webtirf']
51235,2025-05-27 21:00:00,5,1,2029.0,2029.0,[2029.0],1,['237142-webtirf']
51235,2025-06-02 23:00:00,3,1,718.0,718.0,[718.0],1,['237829-webtirf']
51235,2025-06-04 22:00:00,2,1,1521.0,1521.0,[1521.0],1,['238076-webtirf']
51235,2025-06-05 21:00:00,3,1,2334.0,2334.0,[2334.0],1,['238195-webtirf']
51235,2025-06-05 22:00:00,2,1,645.0,645.0,[645.0],1,['238195-webtirf']
51235,2025-06-07 08:00:00,3,1,2811.0,2811.0,[2811.0],1,['238367-webtirf']
51235,2025-06-24 21:00:00,4,1,1983.0,1983.0,[1983.0],1,['240101-webtirf']
51235,2025-07-03 05:00:00,6,1,1645.0,1645.0,[1645.0],2,"['241192-webtirf', '241193-webtirf']"
51235,2025-07-06 07:00:00,3,1,1410.0,1410.0,[1410.0],1,['241451-webtirf']
51235,2025-07-07 01:00:00,5,1,256.0,256.0,[256.0],1,['241515-webtirf']
51235,2025-07-07 02:00:00,3,1,184.0,184.0,[184.0],1,['241515-webtirf']
51235,2025-07-17 01:00:00,6,1,280.0,280.0,[280.0],1,['242475-webtirf']
51235,2025-07-17 02:00:00,3,1,223.0,223.0,[223.0],1,['242475-webtirf']
51235,2025-07-17 03:00:00,2,1,236.0,236.0,[236.0],1,['242475-webtirf']
51235,2025-07-22 23:00:00,2,1,762.0,762.0,[762.0],1,['242997-webtirf']
51235,2025-08-20 22:00:00,3,1,1391.0,1391.0,[1391.0],1,['246521-webtirf']
51235,2025-08-22 07:00:00,5,1,3419.0,3419.0,[3419.0],1,['246935-webtirf']
51235,2025-08-27 22:00:00,4,1,1637.0,1637.0,[1637.0],1,['247454-webtirf']
51235,2025-08-28 04:00:00,3,1,604.0,604.0,[604.0],1,['247517-webtirf']
51235,2025-09-15 08:00:00,2,1,2187.0,2187.0,[2187.0],1,['249624-webtirf']
51235,2025-09-17 07:00:00,3,1,2385.0,2385.0,[2385.0],1,['249857-webtirf']
51235,2025-09-19 06:00:00,3,1,2594.0,2594.0,[2594.0],1,['250058-webtirf']
51235,2025-09-26 00:00:00,6,1,214.0,214.0,[214.0],2,"['250750-webtirf', '250750.0-webtirf']"
51235,2025-09-26 01:00:00,2,1,141.0,141.0,[141.0],2,"['250750-webtirf', '250750.0-webtirf']"
51235,2025-10-05 16:00:00,6,1,1642.0,1642.0,[1642.0],1,['251641-webtirf']
51235,2025-10-05 17:00:00,5,1,1559.0,1559.0,[1559.0],1,['251641-webtirf']
51235,2025-10-05 18:00:00,3,1,1348.0,1348.0,[1348.0],1,['251641-webtirf']
51235,2025-10-22 20:00:00,4,1,979.0,979.0,[979.0],1,['253486-webtirf']
51235,2025-10-26 06:00:00,2,1,888.0,888.0,[888.0],1,['253798-webtirf']
51235,2025-10-27 23:00:00,2,1,259.0,259.0,[259.0],1,['253964-webtirf']
51235,2025-10-30 20:00:00,2,1,333.0,333.0,[333.0],1,['254277-webtirf']
51235,2025-11-19 03:00:00,3,1,163.0,163.0,[163.0],1,['256183-webtirf']
51235,2025-11-23 02:00:00,5,1,172.0,172.0,[172.0],1,['256625-webtirf']
51235,2025-11-24 20:00:00,4,1,1071.0,1071.0,[1071.0],1,['256804-webtirf']
51235,2025-11-30 21:00:00,3,1,1041.0,1041.0,[1041.0],1,['257696-webtirf']
51235,2025-12-19 14:00:00,15,1,1823.0,1823.0,[1823.0],1,['259779-webtirf']
51235,2025-12-19 15:00:00,12,1,1664.0,1664.0,[1664.0],1,['259779-webtirf']
51235,2025-12-19 16:00:00,10,1,1776.0,1776.0,[1776.0],1,['259779-webtirf']
51235,2025-12-19 17:00:00,7,1,1978.0,1978.0,[1978.0],1,['259779-webtirf']
51235,2025-12-19 18:00:00,6,1,1812.0,1812.0,[1812.0],1,['259779-webtirf']
51235,2025-12-19 19:00:00,5,1,1357.0,1357.0,[1357.0],1,['259779-webtirf']
51235,2025-12-19 20:00:00,4,1,1075.0,1075.0,[1075.0],1,['259779-webtirf']
51235,2025-12-19 21:00:00,4,1,1127.0,1127.0,[1127.0],1,['259779-webtirf']
51235,2025-12-19 22:00:00,3,1,1008.0,1008.0,[1008.0],1,['259779-webtirf']
51235,2025-12-19 23:00:00,2,1,654.0,654.0,[654.0],1,['259779-webtirf']
51235,2025-12-20 00:00:00,2,1,412.0,412.0,[412.0],1,['259779-webtirf']
53003,2025-01-14 23:00:00,2,1,309.0,309.0,[309.0],1,['220582-webtirf']
53003,2025-01-17 01:00:00,2,1,224.0,224.0,[224.0],1,['220938-webtirf']
53003,2025-03-21 08:00:00,7,1,4055.0,4055.0,[4055.0],1,['228299-webtirf']
53003,2025-03-21 09:00:00,7,1,1964.0,1964.0,[1964.0],1,['228299-webtirf']
53003,2025-03-21 10:00:00,7,1,3709.0,3709.0,[3709.0],1,['228299-webtirf']
53003,2025-03-21 11:00:00,7,1,3752.0,3752.0,[3752.0],1,['228299-webtirf']
53003,2025-03-21 12:00:00,7,1,3874.0,3874.0,[3874.0],1,['228299-webtirf']
53003,2025-03-21 13:00:00,7,1,4030.0,4030.0,[4030.0],1,['228299-webtirf']
53003,2025-03-21 14:00:00,7,1,4231.0,4231.0,[4231.0],1,['228299-webtirf']
53003,2025-03-21 15:00:00,7,1,4302.0,4302.0,[4302.0],1,['228299-webtirf']
53003,2025-03-21 16:00:00,7,1,4740.0,4740.0,[4740.0],1,['228299-webtirf']
53003,2025-03-21 17:00:00,7,1,4748.0,4748.0,[4748.0],1,['228299-webtirf']
53003,2025-03-21 18:00:00,7,1,4171.0,4171.0,[4171.0],1,['228299-webtirf']
53003,2025-03-21 19:00:00,7,1,2920.0,2920.0,[2920.0],1,['228299-webtirf']
53003,2025-03-21 20:00:00,7,1,2176.0,2176.0,[2176.0],1,['228299-webtirf']
53003,2025-03-21 21:00:00,7,1,1793.0,1793.0,[1793.0],1,['228299-webtirf']
53003,2025-03-21 22:00:00,7,1,1697.0,1697.0,[1697.0],1,['228299-webtirf']
53003,2025-03-21 23:00:00,7,1,1045.0,1045.0,[1045.0],1,['228299-webtirf']
53003,2025-03-22 00:00:00,7,1,507.0,507.0,[507.0],1,['228299-webtirf']
53003,2025-03-22 01:00:00,7,1,296.0,296.0,[296.0],1,['228299-webtirf']
53003,2025-03-22 02:00:00,7,1,221.0,221.0,[221.0],1,['228299-webtirf']
53003,2025-03-22 03:00:00,7,1,207.0,207.0,[207.0],1,['228299-webtirf']
53003,2025-03-22 04:00:00,7,1,294.0,294.0,[294.0],1,['228299-webtirf']
53003,2025-03-22 05:00:00,7,1,670.0,670.0,[670.0],1,['228299-webtirf']
53003,2025-03-22 06:00:00,7,1,1279.0,1279.0,[1279.0],1,['228299-webtirf']
53003,2025-03-22 07:00:00,7,1,2059.0,2059.0,[2059.0],1,['228299-webtirf']
53003,2025-03-22 23:00:00,3,1,1110.0,1110.0,[1110.0],1,['228387-webtirf']
53003,2025-03-28 00:00:00,2,1,174.0,174.0,[174.0],1,['229123-webtirf']
53003,2025-04-15 23:00:00,2,1,596.0,596.0,[596.0],1,['231609-webtirf']
53003,2025-05-16 08:00:00,2,1,4184.0,4184.0,[4184.0],1,['234851-webtirf']
53003,2025-06-11 07:00:00,10,1,4993.0,4993.0,[4993.0],1,['238700.0-webtirf']
53003,2025-06-11 08:00:00,5,1,4268.0,4268.0,[4268.0],1,['238700.0-webtirf']
53003,2025-09-15 17:00:00,6,1,4552.0,4552.0,[4552.0],2,"['249640-webtirf', '249640.0-webtirf']"
53003,2025-09-16 05:00:00,5,1,2002.0,2002.0,[2002.0],1,['249725-webtirf']
53003,2025-09-16 06:00:00,3,1,4369.0,4369.0,[4369.0],1,['249725-webtirf']
53003,2025-09-22 01:00:00,2,1,183.0,183.0,[183.0],1,['250262-webtirf']
53003,2025-09-24 03:00:00,3,1,261.0,261.0,[261.0],1,['250494-webtirf']
53003,2025-10-16 10:00:00,4,1,3596.0,3596.0,[3596.0],1,['252808-webtirf']
53003,2025-10-16 11:00:00,2,1,3405.0,3405.0,[3405.0],1,['252808-webtirf']
53003,2025-10-21 00:00:00,2,2,36.0,127.0,"[36.0, 127.0]",1,['NO_INCIDENT']
53003,2025-11-12 20:00:00,2,1,2029.0,2029.0,[2029.0],1,['255517-webtirf']
53003,2025-11-14 04:00:00,3,1,624.0,624.0,[624.0],1,['255733-webtirf']
53003,2025-12-10 18:00:00,4,1,3862.0,3862.0,[3862.0],1,['258782-webtirf']
53003,2025-12-10 19:00:00,3,1,2526.0,2526.0,[2526.0],1,['258782-webtirf']
53003,2025-12-10 20:00:00,2,1,1982.0,1982.0,[1982.0],1,['258782-webtirf']
53004,2025-01-10 02:00:00,3,1,0.0,0.0,[0.0],1,['220110.0-webtirf']
53004,2025-01-15 03:00:00,3,1,99.0,99.0,[99.0],1,['220608-webtirf']
53004,2025-01-19 03:00:00,2,1,165.0,165.0,[165.0],1,['221277-webtirf']
53004,2025-01-28 05:00:00,2,1,307.0,307.0,[307.0],1,['222064-webtirf']
53004,2025-03-07 02:00:00,3,1,103.0,103.0,[103.0],1,['226197-webtirf']
53004,2025-03-07 05:00:00,6,1,983.0,983.0,[983.0],1,['226249-webtirf']
53004,2025-03-16 00:00:00,4,1,198.0,198.0,[198.0],1,['227603-webtirf']
53004,2025-03-16 01:00:00,2,1,112.0,112.0,[112.0],1,['227603-webtirf']
53004,2025-03-24 20:00:00,2,1,1445.0,1445.0,[1445.0],1,['228553-webtirf']
53004,2025-03-30 13:00:00,3,1,2982.0,2982.0,[2982.0],1,['229618-webtirf']
53004,2025-04-08 08:00:00,4,1,3000.0,3000.0,[3000.0],1,['230730.0-webtirf']
53004,2025-04-15 04:00:00,4,1,343.0,343.0,[343.0],1,['231508-webtirf']
53004,2025-04-15 05:00:00,3,1,1050.0,1050.0,[1050.0],1,['231508-webtirf']
53004,2025-04-15 06:00:00,2,1,2338.0,2338.0,[2338.0],1,['231508-webtirf']
53004,2025-05-04 21:00:00,3,1,1018.0,1018.0,[1018.0],1,['233512-webtirf']
53004,2025-05-08 02:00:00,2,1,97.0,97.0,[97.0],1,['233941-webtirf']
53004,2025-05-08 11:00:00,4,1,2504.0,2504.0,[2504.0],1,['234000.0-webtirf']
53004,2025-05-18 21:00:00,4,1,369.0,369.0,[369.0],1,['235028-webtirf']
53004,2025-05-18 22:00:00,2,1,279.0,279.0,[279.0],1,['235028-webtirf']
53004,2025-05-28 18:00:00,14,1,1375.0,1375.0,[1375.0],1,['237252-webtirf']
53004,2025-05-28 19:00:00,8,1,988.0,988.0,[988.0],1,['237252-webtirf']
53004,2025-05-28 20:00:00,2,1,602.0,602.0,[602.0],1,['237252-webtirf']
53004,2025-05-29 00:00:00,8,1,97.0,97.0,[97.0],1,['237280.0-webtirf']
53004,2025-05-29 01:00:00,3,1,55.0,55.0,[55.0],1,['237280.0-webtirf']
53004,2025-06-05 07:00:00,3,1,2453.0,2453.0,[2453.0],1,['238153-webtirf']
53004,2025-06-18 07:00:00,2,1,2428.0,2428.0,[2428.0],1,['239430.0-webtirf']
53004,2025-07-04 01:00:00,3,1,72.0,72.0,[72.0],1,['241272-webtirf']
53004,2025-07-14 04:00:00,9,1,228.0,228.0,[228.0],1,['242113-webtirf']
53004,2025-07-14 05:00:00,3,1,704.0,704.0,[704.0],1,['242113-webtirf']
53004,2025-07-16 04:00:00,9,1,242.0,242.0,[242.0],1,['242393-webtirf']
53004,2025-07-16 05:00:00,9,1,708.0,708.0,[708.0],2,"['242393-webtirf', '242403-webtirf']"
53004,2025-07-30 17:00:00,3,1,3080.0,3080.0,[3080.0],1,['243831-webtirf']
53004,2025-07-30 18:00:00,2,1,2778.0,2778.0,[2778.0],1,['243831-webtirf']
53004,2025-07-30 19:00:00,2,1,1931.0,1931.0,[1931.0],1,['243831-webtirf']
53004,2025-07-31 00:00:00,2,1,225.0,225.0,[225.0],1,['243887-webtirf']
53004,2025-08-01 01:00:00,2,1,70.0,70.0,[70.0],1,['244008-webtirf']
53004,2025-08-01 19:00:00,3,1,1025.0,1025.0,[1025.0],1,['244091-webtirf']
53004,2025-08-10 03:00:00,3,1,154.0,154.0,[154.0],1,['245231-webtirf']
53004,2025-08-14 03:00:00,4,1,124.0,124.0,[124.0],1,['245672-webtirf']
53004,2025-08-16 05:00:00,3,1,432.0,432.0,[432.0],1,['245912-webtirf']
53004,2025-08-21 22:00:00,6,1,1054.0,1054.0,[1054.0],1,['246810.0-webtirf']
53004,2025-08-26 04:00:00,9,1,329.0,329.0,[329.0],1,['247272-webtirf']
53004,2025-08-28 21:00:00,4,1,1632.0,1632.0,[1632.0],1,['247576-webtirf']
53004,2025-08-30 04:00:00,2,1,232.0,232.0,[232.0],1,['247715-webtirf']
53004,2025-09-02 08:00:00,4,1,3631.0,3631.0,[3631.0],1,['248013-webtirf']
53004,2025-09-17 22:00:00,5,1,1027.0,1027.0,[1027.0],1,['249895-webtirf']
53004,2025-09-24 00:00:00,5,1,203.0,203.0,[203.0],1,['250466-webtirf']
53004,2025-09-24 01:00:00,2,1,113.0,113.0,[113.0],1,['250486-webtirf']
53004,2025-09-26 03:00:00,2,1,171.0,171.0,[171.0],1,['250776-webtirf']
53004,2025-10-01 03:00:00,4,1,120.0,120.0,[120.0],1,['251226-webtirf']
53004,2025-10-11 01:00:00,4,1,270.0,270.0,[270.0],2,"['252260-webtirf', '252260.0-webtirf']"
53004,2025-10-21 00:00:00,2,2,60.0,126.0,"[60.0, 126.0]",1,['NO_INCIDENT']
53004,2025-10-21 06:00:00,2,1,2257.0,2257.0,[2257.0],1,['253308-webtirf']
