event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3
CONTROL__50250__2025081401,50250,2025-08-14 01:00:00,2025-08-13 22:00:00,2025-08-14 04:00:00,NORMAL,GROUP__50250__0006,CONTROL,21.0,8.0,2.0,1.0,1.0,1.0,2.0
CONTROL__50250__2025082101,50250,2025-08-21 01:00:00,2025-08-20 22:00:00,2025-08-21 04:00:00,NORMAL,GROUP__50250__0006,CONTROL,1.0,4.0,1.0,4.0,0.0,4.0,5.0
CONTROL__50250__2025080701,50250,2025-08-07 01:00:00,2025-08-06 22:00:00,2025-08-07 04:00:00,NORMAL,GROUP__50250__0006,CONTROL,15.0,9.0,3.0,0.0,1.0,0.0,10.0
CONTROL__50250__2025061901,50250,2025-06-19 01:00:00,2025-06-18 22:00:00,2025-06-19 04:00:00,NORMAL,GROUP__50250__0006,CONTROL,1.0,0.0,0.0,0.0,2.0,0.0,5.0
CONTROL__53004__2025110606,53004,2025-11-06 06:00:00,2025-11-06 03:00:00,2025-11-06 09:00:00,NORMAL,GROUP__53004__0043,CONTROL,51.0,108.0,298.0,802.0,1268.0,1239.0,1072.0
CONTROL__53004__2025082106,53004,2025-08-21 06:00:00,2025-08-21 03:00:00,2025-08-21 09:00:00,NORMAL,GROUP__53004__0043,CONTROL,12.0,31.0,44.0,73.0,79.0,81.0,98.0
CONTROL__T0231__2025120422,T0231,2025-12-04 22:00:00,2025-12-04 19:00:00,2025-12-05 01:00:00,NORMAL,GROUP__T0231__0012,CONTROL,27.0,24.0,17.0,20.0,10.0,219.0,141.0
CONTROL__T0231__2025121122,T0231,2025-12-11 22:00:00,2025-12-11 19:00:00,2025-12-12 01:00:00,NORMAL,GROUP__T0231__0012,CONTROL,727.0,668.0,628.0,514.0,371.0,9.0,3.0
CONTROL__34016__2025020703,34016,2025-02-07 03:00:00,2025-02-07 00:00:00,2025-02-07 06:00:00,NORMAL,GROUP__34016__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__34016__2025072503,34016,2025-07-25 03:00:00,2025-07-25 00:00:00,2025-07-25 06:00:00,NORMAL,GROUP__34016__0011,CONTROL,43.0,33.0,30.0,26.0,47.0,122.0,388.0
CONTROL__7120__2025080811,7120,2025-08-08 11:00:00,2025-08-08 08:00:00,2025-08-08 14:00:00,NORMAL,GROUP__7120__0057,CONTROL,623.0,739.0,667.0,677.0,647.0,639.0,687.0
CONTROL__7120__2025062011,7120,2025-06-20 11:00:00,2025-06-20 08:00:00,2025-06-20 14:00:00,NORMAL,GROUP__7120__0057,CONTROL,638.0,746.0,655.0,693.0,601.0,641.0,651.0
CONTROL__7121__2025022111,7121,2025-02-21 11:00:00,2025-02-21 08:00:00,2025-02-21 14:00:00,NORMAL,GROUP__7121__0057,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7121__2025071111,7121,2025-07-11 11:00:00,2025-07-11 08:00:00,2025-07-11 14:00:00,NORMAL,GROUP__7121__0057,CONTROL,394.0,377.0,289.0,400.0,433.0,485.0,488.0
CONTROL__10011__2025091218,10011,2025-09-12 18:00:00,2025-09-12 15:00:00,2025-09-12 21:00:00,NORMAL,GROUP__10011__0036,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025100318,10011,2025-10-03 18:00:00,2025-10-03 15:00:00,2025-10-03 21:00:00,NORMAL,GROUP__10011__0036,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025122618,7139,2025-12-26 18:00:00,2025-12-26 15:00:00,2025-12-26 21:00:00,NORMAL,GROUP__7139__0036,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025092618,7139,2025-09-26 18:00:00,2025-09-26 15:00:00,2025-09-26 21:00:00,NORMAL,GROUP__7139__0036,CONTROL,3042.0,2953.0,2759.0,2674.0,1794.0,1342.0,1268.0
CONTROL__T0288__2025092618,T0288,2025-09-26 18:00:00,2025-09-26 15:00:00,2025-09-26 21:00:00,NORMAL,GROUP__T0288__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0288__2025051618,T0288,2025-05-16 18:00:00,2025-05-16 15:00:00,2025-05-16 21:00:00,NORMAL,GROUP__T0288__0011,CONTROL,154.0,162.0,145.0,138.0,122.0,123.0,108.0
CONTROL__T0289__2025041818,T0289,2025-04-18 18:00:00,2025-04-18 15:00:00,2025-04-18 21:00:00,NORMAL,GROUP__T0289__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0289__2025020718,T0289,2025-02-07 18:00:00,2025-02-07 15:00:00,2025-02-07 21:00:00,NORMAL,GROUP__T0289__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0290__2025103118,T0290,2025-10-31 18:00:00,2025-10-31 15:00:00,2025-10-31 21:00:00,NORMAL,GROUP__T0290__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0290__2025082218,T0290,2025-08-22 18:00:00,2025-08-22 15:00:00,2025-08-22 21:00:00,NORMAL,GROUP__T0290__0011,CONTROL,128.0,152.0,140.0,141.0,92.0,133.0,104.0
CONTROL__T0479-PR__2025041818,T0479-PR,2025-04-18 18:00:00,2025-04-18 15:00:00,2025-04-18 21:00:00,NORMAL,GROUP__T0479-PR__0011,CONTROL,173.0,225.0,144.0,113.0,96.0,66.0,38.0
CONTROL__T0479-PR__2025062018,T0479-PR,2025-06-20 18:00:00,2025-06-20 15:00:00,2025-06-20 21:00:00,NORMAL,GROUP__T0479-PR__0011,CONTROL,506.0,578.0,462.0,356.0,306.0,147.0,128.0
CONTROL__7179__2025120603,7179,2025-12-06 03:00:00,2025-12-06 00:00:00,2025-12-06 06:00:00,NORMAL,GROUP__7179__0086,CONTROL,61.0,35.0,36.0,42.0,66.0,106.0,189.0
CONTROL__7179__2025101103,7179,2025-10-11 03:00:00,2025-10-11 00:00:00,2025-10-11 06:00:00,NORMAL,GROUP__7179__0086,CONTROL,63.0,44.0,39.0,24.0,43.0,94.0,180.0
CONTROL__10011__2025112905,10011,2025-11-29 05:00:00,2025-11-29 02:00:00,2025-11-29 08:00:00,NORMAL,GROUP__10011__0037,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025071205,10011,2025-07-12 05:00:00,2025-07-12 02:00:00,2025-07-12 08:00:00,NORMAL,GROUP__10011__0037,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025111505,7139,2025-11-15 05:00:00,2025-11-15 02:00:00,2025-11-15 08:00:00,NORMAL,GROUP__7139__0037,CONTROL,329.0,222.0,198.0,414.0,941.0,1448.0,2010.0
CONTROL__7139__2025092005,7139,2025-09-20 05:00:00,2025-09-20 02:00:00,2025-09-20 08:00:00,NORMAL,GROUP__7139__0037,CONTROL,22.0,11.0,18.0,49.0,99.0,147.0,142.0
CONTROL__34016__2025070521,34016,2025-07-05 21:00:00,2025-07-05 18:00:00,2025-07-06 00:00:00,NORMAL,GROUP__34016__0012,CONTROL,450.0,317.0,298.0,265.0,292.0,241.0,130.0
CONTROL__34016__2025092721,34016,2025-09-27 21:00:00,2025-09-27 18:00:00,2025-09-28 00:00:00,NORMAL,GROUP__34016__0012,CONTROL,460.0,334.0,217.0,208.0,193.0,169.0,90.0
CONTROL__51235__2025020206,51235,2025-02-02 06:00:00,2025-02-02 03:00:00,2025-02-02 09:00:00,NORMAL,GROUP__51235__0043,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__51235__2025092806,51235,2025-09-28 06:00:00,2025-09-28 03:00:00,2025-09-28 09:00:00,NORMAL,GROUP__51235__0043,CONTROL,14.0,15.0,18.0,42.0,59.0,62.0,52.0
CONTROL__50240__2025030907,50240,2025-03-09 07:00:00,2025-03-09 04:00:00,2025-03-09 10:00:00,NORMAL,GROUP__50240__0046,CONTROL,218.0,553.0,897.0,1037.0,1380.0,2173.0,2229.0
CONTROL__50240__2025041307,50240,2025-04-13 07:00:00,2025-04-13 04:00:00,2025-04-13 10:00:00,NORMAL,GROUP__50240__0046,CONTROL,236.0,346.0,703.0,1073.0,1526.0,2085.0,2180.0
CONTROL__F3FWY002__2025051108,F3FWY002,2025-05-11 08:00:00,2025-05-11 05:00:00,2025-05-11 11:00:00,NORMAL,GROUP__F3FWY002__0011,CONTROL,274.0,426.0,715.0,1324.0,2286.0,3294.0,3835.0
CONTROL__F3FWY002__2025092108,F3FWY002,2025-09-21 08:00:00,2025-09-21 05:00:00,2025-09-21 11:00:00,NORMAL,GROUP__F3FWY002__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7168__2025080402,7168,2025-08-04 02:00:00,2025-08-03 23:00:00,2025-08-04 05:00:00,NORMAL,GROUP__7168__0017,CONTROL,92.0,15.0,8.0,10.0,10.0,12.0,37.0
CONTROL__7168__2025070702,7168,2025-07-07 02:00:00,2025-07-06 23:00:00,2025-07-07 05:00:00,NORMAL,GROUP__7168__0017,CONTROL,78.0,13.0,9.0,11.0,13.0,26.0,45.0
CONTROL__53004__2025041407,53004,2025-04-14 07:00:00,2025-04-14 04:00:00,2025-04-14 10:00:00,NORMAL,GROUP__53004__0044,CONTROL,210.0,662.0,1300.0,1775.0,1685.0,1531.0,1205.0
CONTROL__53004__2025042107,53004,2025-04-21 07:00:00,2025-04-21 04:00:00,2025-04-21 10:00:00,NORMAL,GROUP__53004__0044,CONTROL,69.0,127.0,224.0,246.0,383.0,594.0,733.0
CONTROL__53004__2025051207,53004,2025-05-12 07:00:00,2025-05-12 04:00:00,2025-05-12 10:00:00,NORMAL,GROUP__53004__0044,CONTROL,104.0,298.0,759.0,1330.0,1186.0,1108.0,1088.0
CONTROL__53004__2025012707,53004,2025-01-27 07:00:00,2025-01-27 04:00:00,2025-01-27 10:00:00,NORMAL,GROUP__53004__0044,CONTROL,0.0,0.0,0.0,0.0,1.0,1.0,4.0
CONTROL__23067__2025030312,23067,2025-03-03 12:00:00,2025-03-03 09:00:00,2025-03-03 15:00:00,NORMAL,GROUP__23067__0038,CONTROL,94.0,115.0,97.0,98.0,69.0,60.0,47.0
CONTROL__23067__2025091512,23067,2025-09-15 12:00:00,2025-09-15 09:00:00,2025-09-15 15:00:00,NORMAL,GROUP__23067__0038,CONTROL,114.0,111.0,144.0,116.0,91.0,130.0,97.0
CONTROL__23067__2025080412,23067,2025-08-04 12:00:00,2025-08-04 09:00:00,2025-08-04 15:00:00,NORMAL,GROUP__23067__0038,CONTROL,1560.0,1173.0,1232.0,1054.0,1200.0,885.0,1025.0
CONTROL__23067__2025012712,23067,2025-01-27 12:00:00,2025-01-27 09:00:00,2025-01-27 15:00:00,NORMAL,GROUP__23067__0038,CONTROL,72.0,92.0,56.0,59.0,52.0,44.0,47.0
CONTROL__7161__2025020312,7161,2025-02-03 12:00:00,2025-02-03 09:00:00,2025-02-03 15:00:00,NORMAL,GROUP__7161__0027,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7161__2025081112,7161,2025-08-11 12:00:00,2025-08-11 09:00:00,2025-08-11 15:00:00,NORMAL,GROUP__7161__0027,CONTROL,139.0,145.0,159.0,172.0,164.0,169.0,184.0
CONTROL__53004__2025122921,53004,2025-12-29 21:00:00,2025-12-29 18:00:00,2025-12-30 00:00:00,NORMAL,GROUP__53004__0045,CONTROL,476.0,325.0,270.0,243.0,173.0,114.0,46.0
CONTROL__53004__2025021721,53004,2025-02-17 21:00:00,2025-02-17 18:00:00,2025-02-18 00:00:00,NORMAL,GROUP__53004__0045,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__55049__2025081821,55049,2025-08-18 21:00:00,2025-08-18 18:00:00,2025-08-19 00:00:00,NORMAL,GROUP__55049__0009,CONTROL,15.0,0.0,0.0,0.0,0.0,0.0,5.0
CONTROL__55049__2025012721,55049,2025-01-27 21:00:00,2025-01-27 18:00:00,2025-01-28 00:00:00,NORMAL,GROUP__55049__0009,CONTROL,41.0,40.0,37.0,21.0,16.0,13.0,0.0
CONTROL__55049__2025122221,55049,2025-12-22 21:00:00,2025-12-22 18:00:00,2025-12-23 00:00:00,NORMAL,GROUP__55049__0009,CONTROL,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__55049__2025092221,55049,2025-09-22 21:00:00,2025-09-22 18:00:00,2025-09-23 00:00:00,NORMAL,GROUP__55049__0009,CONTROL,75.0,76.0,35.0,14.0,24.0,11.0,0.0
CONTROL__68025__2025031809,68025,2025-03-18 09:00:00,2025-03-18 06:00:00,2025-03-18 12:00:00,NORMAL,GROUP__68025__0045,CONTROL,0.0,0.0,0.0,0.0,0.0,297.0,374.0
CONTROL__68025__2025100709,68025,2025-10-07 09:00:00,2025-10-07 06:00:00,2025-10-07 12:00:00,NORMAL,GROUP__68025__0045,CONTROL,790.0,1036.0,1137.0,990.0,837.0,824.0,801.0
CONTROL__F3FWY004__2025092319,F3FWY004,2025-09-23 19:00:00,2025-09-23 16:00:00,2025-09-23 22:00:00,NORMAL,GROUP__F3FWY004__0008,CONTROL,723.0,530.0,404.0,284.0,232.0,227.0,182.0
CONTROL__F3FWY004__2025060319,F3FWY004,2025-06-03 19:00:00,2025-06-03 16:00:00,2025-06-03 22:00:00,NORMAL,GROUP__F3FWY004__0008,CONTROL,925.0,929.0,621.0,151.0,63.0,153.0,151.0
CONTROL__33014__2025052022,33014,2025-05-20 22:00:00,2025-05-20 19:00:00,2025-05-21 01:00:00,NORMAL,GROUP__33014__0044,CONTROL,54.0,36.0,40.0,34.0,31.0,17.0,14.0
CONTROL__33014__2025101422,33014,2025-10-14 22:00:00,2025-10-14 19:00:00,2025-10-15 01:00:00,NORMAL,GROUP__33014__0044,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__29005__2025093022,29005,2025-09-30 22:00:00,2025-09-30 19:00:00,2025-10-01 01:00:00,NORMAL,GROUP__29005__0024,CONTROL,1283.0,1034.0,1021.0,686.0,249.0,271.0,160.0
CONTROL__29005__2025021122,29005,2025-02-11 22:00:00,2025-02-11 19:00:00,2025-02-12 01:00:00,NORMAL,GROUP__29005__0024,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7120__2025110423,7120,2025-11-04 23:00:00,2025-11-04 20:00:00,2025-11-05 02:00:00,NORMAL,GROUP__7120__0058,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7120__2025090223,7120,2025-09-02 23:00:00,2025-09-02 20:00:00,2025-09-03 02:00:00,NORMAL,GROUP__7120__0058,CONTROL,439.0,447.0,342.0,217.0,7.0,7.0,4.0
CONTROL__7121__2025071523,7121,2025-07-15 23:00:00,2025-07-15 20:00:00,2025-07-16 02:00:00,NORMAL,GROUP__7121__0058,CONTROL,247.0,325.0,259.0,103.0,7.0,2.0,6.0
CONTROL__7121__2025031823,7121,2025-03-18 23:00:00,2025-03-18 20:00:00,2025-03-19 02:00:00,NORMAL,GROUP__7121__0058,CONTROL,315.0,315.0,229.0,103.0,3.0,4.0,8.0
CONTROL__10011__2025082702,10011,2025-08-27 02:00:00,2025-08-26 23:00:00,2025-08-27 05:00:00,NORMAL,GROUP__10011__0038,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025011502,10011,2025-01-15 02:00:00,2025-01-14 23:00:00,2025-01-15 05:00:00,NORMAL,GROUP__10011__0038,CONTROL,256.0,1.0,2.0,1.0,2.0,2.0,16.0
CONTROL__7139__2025100102,7139,2025-10-01 02:00:00,2025-09-30 23:00:00,2025-10-01 05:00:00,NORMAL,GROUP__7139__0038,CONTROL,19.0,11.0,5.0,13.0,20.0,21.0,91.0
CONTROL__7179__2025062502,7179,2025-06-25 02:00:00,2025-06-24 23:00:00,2025-06-25 05:00:00,NORMAL,GROUP__7179__0087,CONTROL,47.0,301.0,161.0,150.0,219.0,429.0,898.0
CONTROL__7179__2025102202,7179,2025-10-22 02:00:00,2025-10-21 23:00:00,2025-10-22 05:00:00,NORMAL,GROUP__7179__0087,CONTROL,571.0,272.0,189.0,141.0,242.0,418.0,940.0
CONTROL__7184__2025122405,7184,2025-12-24 05:00:00,2025-12-24 02:00:00,2025-12-24 08:00:00,NORMAL,GROUP__7184__0031,CONTROL,91.0,138.0,216.0,444.0,891.0,1238.0,1602.0
CONTROL__7184__2025040205,7184,2025-04-02 05:00:00,2025-04-02 02:00:00,2025-04-02 08:00:00,NORMAL,GROUP__7184__0031,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025021207,7112,2025-02-12 07:00:00,2025-02-12 04:00:00,2025-02-12 10:00:00,NORMAL,GROUP__7112__0058,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025052107,7112,2025-05-21 07:00:00,2025-05-21 04:00:00,2025-05-21 10:00:00,NORMAL,GROUP__7112__0058,CONTROL,207.0,851.0,1495.0,1215.0,1145.0,1120.0,1019.0
CONTROL__53004__2025012921,53004,2025-01-29 21:00:00,2025-01-29 18:00:00,2025-01-30 00:00:00,NORMAL,GROUP__53004__0046,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,63.0
CONTROL__53004__2025012221,53004,2025-01-22 21:00:00,2025-01-22 18:00:00,2025-01-23 00:00:00,NORMAL,GROUP__53004__0046,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__23067__2025062602,23067,2025-06-26 02:00:00,2025-06-25 23:00:00,2025-06-26 05:00:00,NORMAL,GROUP__23067__0039,CONTROL,37.0,303.0,118.0,119.0,258.0,415.0,797.0
CONTROL__23067__2025011602,23067,2025-01-16 02:00:00,2025-01-15 23:00:00,2025-01-16 05:00:00,NORMAL,GROUP__23067__0039,CONTROL,835.0,42.0,80.0,282.0,587.0,994.0,1384.0
CONTROL__F3FWY004__2025020604,F3FWY004,2025-02-06 04:00:00,2025-02-06 01:00:00,2025-02-06 07:00:00,NORMAL,GROUP__F3FWY004__0009,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY004__2025073104,F3FWY004,2025-07-31 04:00:00,2025-07-31 01:00:00,2025-07-31 07:00:00,NORMAL,GROUP__F3FWY004__0009,CONTROL,0.0,41.0,59.0,125.0,432.0,1256.0,1508.0
CONTROL__7179__2025090405,7179,2025-09-04 05:00:00,2025-09-04 02:00:00,2025-09-04 08:00:00,NORMAL,GROUP__7179__0088,CONTROL,133.0,166.0,380.0,909.0,1299.0,1616.0,1685.0
CONTROL__7179__2025122505,7179,2025-12-25 05:00:00,2025-12-25 02:00:00,2025-12-25 08:00:00,NORMAL,GROUP__7179__0088,CONTROL,11.0,16.0,9.0,17.0,20.0,33.0,38.0
CONTROL__7184__2025022005,7184,2025-02-20 05:00:00,2025-02-20 02:00:00,2025-02-20 08:00:00,NORMAL,GROUP__7184__0032,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7184__2025082105,7184,2025-08-21 05:00:00,2025-08-21 02:00:00,2025-08-21 08:00:00,NORMAL,GROUP__7184__0032,CONTROL,63.0,91.0,215.0,711.0,1688.0,2704.0,2316.0
CONTROL__10011__2025070307,10011,2025-07-03 07:00:00,2025-07-03 04:00:00,2025-07-03 10:00:00,NORMAL,GROUP__10011__0039,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025121107,10011,2025-12-11 07:00:00,2025-12-11 04:00:00,2025-12-11 10:00:00,NORMAL,GROUP__10011__0039,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025052907,7139,2025-05-29 07:00:00,2025-05-29 04:00:00,2025-05-29 10:00:00,NORMAL,GROUP__7139__0039,CONTROL,151.0,594.0,1486.0,2738.0,3228.0,2672.0,2194.0
CONTROL__7139__2025090407,7139,2025-09-04 07:00:00,2025-09-04 04:00:00,2025-09-04 10:00:00,NORMAL,GROUP__7139__0039,CONTROL,19.0,75.0,175.0,230.0,253.0,298.0,340.0
CONTROL__51235__2025110620,51235,2025-11-06 20:00:00,2025-11-06 17:00:00,2025-11-06 23:00:00,NORMAL,GROUP__51235__0044,CONTROL,95.0,88.0,84.0,62.0,48.0,28.0,30.0
CONTROL__51235__2025073120,51235,2025-07-31 20:00:00,2025-07-31 17:00:00,2025-07-31 23:00:00,NORMAL,GROUP__51235__0044,CONTROL,1878.0,1705.0,1455.0,1311.0,1192.0,942.0,565.0
CONTROL__7112__2025071722,7112,2025-07-17 22:00:00,2025-07-17 19:00:00,2025-07-18 01:00:00,NORMAL,GROUP__7112__0059,CONTROL,72.0,55.0,25.0,28.0,27.0,16.0,15.0
CONTROL__7112__2025061922,7112,2025-06-19 22:00:00,2025-06-19 19:00:00,2025-06-20 01:00:00,NORMAL,GROUP__7112__0059,CONTROL,918.0,786.0,611.0,483.0,284.0,18.0,24.0
CONTROL__7112__2025071022,7112,2025-07-10 22:00:00,2025-07-10 19:00:00,2025-07-11 01:00:00,NORMAL,GROUP__7112__0059,CONTROL,62.0,53.0,37.0,27.0,13.0,21.0,21.0
CONTROL__7112__2025012322,7112,2025-01-23 22:00:00,2025-01-23 19:00:00,2025-01-24 01:00:00,NORMAL,GROUP__7112__0059,CONTROL,24.0,24.0,19.0,16.0,9.0,0.0,0.0
CONTROL__7179__2025031403,7179,2025-03-14 03:00:00,2025-03-14 00:00:00,2025-03-14 06:00:00,NORMAL,GROUP__7179__0089,CONTROL,0.0,0.0,0.0,0.0,422.0,901.0,1292.0
CONTROL__7179__2025060603,7179,2025-06-06 03:00:00,2025-06-06 00:00:00,2025-06-06 06:00:00,NORMAL,GROUP__7179__0089,CONTROL,63.0,46.0,44.0,79.0,113.0,254.0,311.0
CONTROL__33014__2025070404,33014,2025-07-04 04:00:00,2025-07-04 01:00:00,2025-07-04 07:00:00,NORMAL,GROUP__33014__0045,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__33014__2025061304,33014,2025-06-13 04:00:00,2025-06-13 01:00:00,2025-06-13 07:00:00,NORMAL,GROUP__33014__0045,CONTROL,96.0,75.0,68.0,105.0,244.0,720.0,1002.0
CONTROL__47024__2025101006,47024,2025-10-10 06:00:00,2025-10-10 03:00:00,2025-10-10 09:00:00,NORMAL,GROUP__47024__0018,CONTROL,237.0,413.0,942.0,1099.0,826.0,957.0,958.0
CONTROL__47024__2025070406,47024,2025-07-04 06:00:00,2025-07-04 03:00:00,2025-07-04 09:00:00,NORMAL,GROUP__47024__0018,CONTROL,251.0,387.0,897.0,994.0,855.0,952.0,975.0
CONTROL__7184__2025041809,7184,2025-04-18 09:00:00,2025-04-18 06:00:00,2025-04-18 12:00:00,NORMAL,GROUP__7184__0033,CONTROL,251.0,285.0,436.0,595.0,656.0,699.0,645.0
CONTROL__7184__2025012409,7184,2025-01-24 09:00:00,2025-01-24 06:00:00,2025-01-24 12:00:00,NORMAL,GROUP__7184__0033,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__68025__2025062019,68025,2025-06-20 19:00:00,2025-06-20 16:00:00,2025-06-20 22:00:00,NORMAL,GROUP__68025__0046,CONTROL,1402.0,1401.0,1154.0,897.0,787.0,720.0,627.0
CONTROL__68025__2025082219,68025,2025-08-22 19:00:00,2025-08-22 16:00:00,2025-08-22 22:00:00,NORMAL,GROUP__68025__0046,CONTROL,956.0,1005.0,1022.0,758.0,585.0,571.0,411.0
CONTROL__68025__2025101720,68025,2025-10-17 20:00:00,2025-10-17 17:00:00,2025-10-17 23:00:00,NORMAL,GROUP__68025__0046,CONTROL,971.0,940.0,820.0,661.0,581.0,453.0,309.0
CONTROL__68025__2025042520,68025,2025-04-25 20:00:00,2025-04-25 17:00:00,2025-04-25 23:00:00,NORMAL,GROUP__68025__0046,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025042523,7112,2025-04-25 23:00:00,2025-04-25 20:00:00,2025-04-26 02:00:00,NORMAL,GROUP__7112__0060,CONTROL,0.0,0.0,0.0,0.0,13.0,6.0,7.0
CONTROL__7112__2025121223,7112,2025-12-12 23:00:00,2025-12-12 20:00:00,2025-12-13 02:00:00,NORMAL,GROUP__7112__0060,CONTROL,931.0,866.0,790.0,726.0,16.0,10.0,17.0
CONTROL__7184__2025122704,7184,2025-12-27 04:00:00,2025-12-27 01:00:00,2025-12-27 07:00:00,NORMAL,GROUP__7184__0034,CONTROL,129.0,85.0,88.0,129.0,277.0,476.0,747.0
CONTROL__7184__2025100404,7184,2025-10-04 04:00:00,2025-10-04 01:00:00,2025-10-04 07:00:00,NORMAL,GROUP__7184__0034,CONTROL,14.0,16.0,20.0,27.0,32.0,84.0,106.0
CONTROL__F3FWY004__2025033003,F3FWY004,2025-03-30 03:00:00,2025-03-30 00:00:00,2025-03-30 06:00:00,NORMAL,GROUP__F3FWY004__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY004__2025010503,F3FWY004,2025-01-05 03:00:00,2025-01-05 00:00:00,2025-01-05 06:00:00,NORMAL,GROUP__F3FWY004__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY004__2025030903,F3FWY004,2025-03-09 03:00:00,2025-03-09 00:00:00,2025-03-09 06:00:00,NORMAL,GROUP__F3FWY004__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY004__2025121403,F3FWY004,2025-12-14 03:00:00,2025-12-14 00:00:00,2025-12-14 06:00:00,NORMAL,GROUP__F3FWY004__0010,CONTROL,103.0,64.0,28.0,39.0,58.0,92.0,143.0
CONTROL__7120__2025111609,7120,2025-11-16 09:00:00,2025-11-16 06:00:00,2025-11-16 12:00:00,NORMAL,GROUP__7120__0059,CONTROL,25.0,24.0,30.0,32.0,32.0,36.0,47.0
CONTROL__7120__2025081009,7120,2025-08-10 09:00:00,2025-08-10 06:00:00,2025-08-10 12:00:00,NORMAL,GROUP__7120__0059,CONTROL,43.0,31.0,38.0,33.0,26.0,40.0,36.0
CONTROL__7121__2025040609,7121,2025-04-06 09:00:00,2025-04-06 06:00:00,2025-04-06 12:00:00,NORMAL,GROUP__7121__0059,CONTROL,9.0,12.0,14.0,18.0,15.0,20.0,21.0
CONTROL__7121__2025082409,7121,2025-08-24 09:00:00,2025-08-24 06:00:00,2025-08-24 12:00:00,NORMAL,GROUP__7121__0059,CONTROL,148.0,167.0,233.0,313.0,354.0,393.0,342.0
CONTROL__7120__2025113020,7120,2025-11-30 20:00:00,2025-11-30 17:00:00,2025-11-30 23:00:00,NORMAL,GROUP__7120__0060,CONTROL,639.0,669.0,592.0,606.0,529.0,121.0,62.0
CONTROL__7120__2025122820,7120,2025-12-28 20:00:00,2025-12-28 17:00:00,2025-12-28 23:00:00,NORMAL,GROUP__7120__0060,CONTROL,589.0,544.0,495.0,436.0,502.0,350.0,280.0
CONTROL__7121__2025033020,7121,2025-03-30 20:00:00,2025-03-30 17:00:00,2025-03-30 23:00:00,NORMAL,GROUP__7121__0060,CONTROL,338.0,296.0,225.0,247.0,217.0,210.0,90.0
CONTROL__7121__2025060820,7121,2025-06-08 20:00:00,2025-06-08 17:00:00,2025-06-08 23:00:00,NORMAL,GROUP__7121__0060,CONTROL,14.0,13.0,17.0,9.0,14.0,14.0,4.0
